,Credit_Limit,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Avg_Utilization_Ratio,Total_Revolving_Bal,edu_College,edu_Doctorate,edu_Graduate,edu_High School,edu_Post-Graduate,edu_Uneducated,marital_Divorced,marital_Married,marital_Single,income_$120K +,income_$40K - $60K,income_$60K - $80K,income_$80K - $120K,income_Less than $40K
5519,5731.0,52.0,0.0,2.0,44.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5520,2417.0,44.0,0.0,2.0,33.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5521,1438.3,48.0,0.0,3.0,37.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5522,21800.0,51.0,1.0,2.0,40.0,4.0,2.0,0.041,893.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5523,1547.0,53.0,0.0,3.0,41.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5524,1485.0,46.0,0.0,4.0,38.0,3.0,3.0,0.496,736.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5525,2505.0,44.0,1.0,2.0,38.0,4.0,1.0,0.911,2282.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5528,3307.0,48.0,1.0,4.0,30.0,4.0,2.0,0.676,2234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5530,2066.0,34.0,0.0,1.0,26.0,3.0,2.0,0.168,347.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5532,13362.0,45.0,1.0,2.0,34.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5533,2431.0,33.0,0.0,2.0,17.0,4.0,3.0,0.759,1846.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5534,6034.0,43.0,0.0,4.0,34.0,5.0,1.0,0.262,1579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5536,1963.0,47.0,0.0,3.0,34.0,4.0,1.0,0.776,1524.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5538,2922.0,45.0,0.0,3.0,40.0,4.0,1.0,0.415,1212.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5539,6943.0,50.0,1.0,4.0,45.0,4.0,3.0,0.086,600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5540,34516.0,57.0,1.0,2.0,44.0,5.0,3.0,0.006,219.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5542,4248.0,50.0,0.0,3.0,40.0,5.0,4.0,0.074,316.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5543,1438.3,51.0,0.0,1.0,42.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5544,2383.0,53.0,0.0,3.0,43.0,5.0,1.0,0.636,1516.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5545,1677.0,55.0,0.0,1.0,45.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5547,3474.0,52.0,0.0,3.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5552,1787.0,46.0,0.0,5.0,36.0,6.0,3.0,0.741,1324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5553,18734.0,62.0,1.0,0.0,51.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5554,1438.3,47.0,0.0,2.0,36.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5555,3525.0,50.0,1.0,2.0,43.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5558,27378.0,46.0,1.0,3.0,30.0,5.0,1.0,0.069,1893.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5559,1614.0,38.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5560,7862.0,49.0,1.0,3.0,38.0,5.0,3.0,0.253,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5561,4284.0,47.0,1.0,3.0,36.0,5.0,1.0,0.444,1900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5563,1438.3,55.0,0.0,2.0,49.0,5.0,2.0,0.473,680.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5564,21805.0,62.0,1.0,1.0,49.0,3.0,3.0,0.081,1777.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5565,4712.0,55.0,1.0,2.0,36.0,5.0,1.0,0.407,1920.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5567,2264.0,41.0,0.0,5.0,26.0,4.0,3.0,0.41,928.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5571,15011.0,52.0,1.0,3.0,46.0,4.0,2.0,0.168,2517.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5574,2919.0,45.0,0.0,4.0,35.0,6.0,1.0,0.572,1670.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5576,6125.0,44.0,1.0,3.0,29.0,5.0,1.0,0.217,1329.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5579,21543.0,51.0,1.0,2.0,45.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5580,6355.0,52.0,1.0,3.0,47.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5581,5616.0,52.0,0.0,2.0,41.0,4.0,2.0,0.429,2410.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5583,2836.0,38.0,1.0,1.0,36.0,4.0,1.0,0.304,862.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5584,1438.3,50.0,0.0,2.0,45.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5586,14951.0,48.0,1.0,2.0,40.0,4.0,5.0,0.095,1413.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5591,2172.0,53.0,0.0,1.0,43.0,6.0,3.0,0.297,644.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5593,3390.0,53.0,0.0,3.0,35.0,4.0,3.0,0.643,2180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5594,2193.0,47.0,0.0,4.0,36.0,4.0,3.0,0.494,1084.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5596,2801.0,40.0,0.0,4.0,20.0,4.0,3.0,0.618,1731.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5597,11186.0,43.0,1.0,3.0,31.0,4.0,2.0,0.199,2231.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5598,2434.0,50.0,0.0,1.0,39.0,4.0,5.0,0.551,1340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5600,2716.0,59.0,0.0,1.0,53.0,4.0,3.0,0.641,1740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5602,1438.3,47.0,0.0,1.0,35.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5603,18776.0,56.0,1.0,2.0,36.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5605,19793.0,55.0,1.0,0.0,44.0,4.0,3.0,0.126,2488.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5606,2472.0,34.0,0.0,4.0,28.0,5.0,2.0,0.768,1899.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5608,1438.3,39.0,0.0,2.0,29.0,5.0,3.0,0.502,722.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5609,3189.0,47.0,0.0,4.0,37.0,4.0,3.0,0.584,1863.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5610,2092.0,47.0,0.0,2.0,41.0,4.0,2.0,0.753,1575.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5611,2946.0,37.0,0.0,2.0,26.0,3.0,2.0,0.854,2517.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5613,4143.0,50.0,0.0,1.0,36.0,3.0,1.0,0.456,1888.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5616,3719.0,53.0,0.0,4.0,37.0,6.0,2.0,0.677,2517.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5619,2029.0,41.0,0.0,1.0,30.0,3.0,3.0,0.306,621.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5620,13199.0,51.0,0.0,1.0,45.0,6.0,3.0,0.059,781.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5621,3304.0,38.0,0.0,2.0,29.0,6.0,1.0,0.405,1338.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5622,3125.0,40.0,0.0,3.0,30.0,6.0,3.0,0.653,2041.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5623,1438.3,51.0,0.0,2.0,40.0,3.0,3.0,0.802,1153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5624,2491.0,41.0,1.0,5.0,28.0,3.0,2.0,0.794,1979.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5625,1977.0,58.0,0.0,0.0,46.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5626,1806.0,33.0,0.0,2.0,24.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5627,1938.0,38.0,0.0,3.0,22.0,4.0,3.0,0.606,1175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5628,3188.0,42.0,0.0,4.0,36.0,4.0,2.0,0.628,2002.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5629,2288.0,44.0,0.0,2.0,29.0,6.0,1.0,0.658,1505.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5632,23250.0,41.0,1.0,4.0,37.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5633,34516.0,47.0,1.0,3.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5634,12882.0,48.0,1.0,5.0,42.0,6.0,3.0,0.109,1402.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5638,3228.0,44.0,0.0,4.0,31.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5639,2303.0,43.0,0.0,4.0,35.0,5.0,2.0,0.314,722.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5641,2990.0,41.0,0.0,2.0,36.0,5.0,2.0,0.611,1828.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5642,2873.0,55.0,0.0,3.0,42.0,3.0,3.0,0.855,2455.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5643,28253.0,50.0,1.0,0.0,36.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5645,1630.0,33.0,1.0,2.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5649,2836.0,56.0,0.0,3.0,36.0,4.0,2.0,0.48,1362.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5650,1506.0,44.0,0.0,2.0,31.0,3.0,3.0,0.112,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5651,1605.0,48.0,0.0,5.0,38.0,5.0,3.0,0.81,1300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5652,11778.0,53.0,1.0,1.0,36.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5653,2747.0,55.0,0.0,1.0,36.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5654,2501.0,49.0,1.0,3.0,39.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5655,2563.0,64.0,1.0,1.0,52.0,5.0,3.0,0.875,2242.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5656,1659.0,47.0,1.0,3.0,36.0,3.0,2.0,0.931,1544.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5658,3426.0,60.0,0.0,0.0,50.0,5.0,3.0,0.482,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5659,3214.0,59.0,0.0,1.0,49.0,4.0,3.0,0.132,424.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5660,12906.0,50.0,1.0,2.0,31.0,3.0,3.0,0.025,321.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5664,1438.3,46.0,0.0,3.0,36.0,5.0,2.0,0.844,1214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5665,4476.0,49.0,0.0,3.0,36.0,3.0,1.0,0.333,1492.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5667,11502.0,40.0,1.0,4.0,21.0,3.0,2.0,0.18,2066.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5668,7924.0,44.0,1.0,4.0,39.0,4.0,3.0,0.318,2517.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5669,16199.0,39.0,1.0,1.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5670,1452.0,43.0,1.0,2.0,34.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5672,13590.0,35.0,1.0,3.0,30.0,5.0,3.0,0.112,1528.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5674,4430.0,53.0,0.0,4.0,46.0,6.0,3.0,0.356,1579.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5675,2919.0,49.0,0.0,3.0,35.0,3.0,3.0,0.696,2032.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5676,2796.0,49.0,0.0,2.0,39.0,3.0,3.0,0.37,1035.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5677,2580.0,41.0,0.0,2.0,31.0,3.0,3.0,0.828,2137.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5678,2834.0,43.0,1.0,1.0,31.0,5.0,3.0,0.607,1720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5680,1522.0,48.0,0.0,4.0,41.0,3.0,3.0,0.836,1273.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5685,8795.0,48.0,1.0,3.0,36.0,3.0,1.0,0.15,1318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5687,2715.0,34.0,0.0,2.0,20.0,5.0,2.0,0.554,1503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5689,2097.0,44.0,0.0,2.0,36.0,5.0,2.0,0.584,1224.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5690,3028.0,41.0,0.0,2.0,30.0,3.0,2.0,0.75,2270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5691,1695.0,34.0,0.0,2.0,22.0,5.0,2.0,0.449,761.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5692,1438.3,41.0,0.0,3.0,33.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5693,1438.3,37.0,0.0,1.0,28.0,4.0,3.0,0.416,599.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5697,1964.0,36.0,0.0,3.0,36.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5698,1904.0,53.0,0.0,0.0,44.0,4.0,1.0,0.465,886.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5699,2933.0,46.0,0.0,1.0,26.0,6.0,3.0,0.535,1569.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5701,34516.0,47.0,1.0,5.0,36.0,3.0,3.0,0.022,760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5702,2421.0,52.0,0.0,3.0,44.0,5.0,5.0,0.955,2312.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5703,2406.0,44.0,0.0,2.0,34.0,3.0,1.0,0.62,1491.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5704,2621.0,51.0,0.0,2.0,37.0,5.0,1.0,0.926,2426.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5707,3375.0,37.0,0.0,2.0,24.0,4.0,3.0,0.513,1730.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5710,17656.0,47.0,1.0,3.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5711,2475.0,57.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5712,3942.0,46.0,0.0,4.0,33.0,3.0,2.0,0.434,1711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5713,1771.0,57.0,0.0,1.0,36.0,4.0,2.0,0.728,1289.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5715,20958.0,50.0,1.0,1.0,43.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5716,4117.0,53.0,0.0,4.0,46.0,4.0,1.0,0.189,777.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5717,18524.0,43.0,0.0,2.0,39.0,3.0,1.0,0.094,1736.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5718,2222.0,36.0,1.0,4.0,26.0,5.0,1.0,0.581,1291.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5719,3119.0,56.0,0.0,2.0,46.0,5.0,3.0,0.57,1778.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5720,1611.0,46.0,1.0,3.0,34.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5721,4090.0,53.0,0.0,1.0,44.0,3.0,3.0,0.615,2517.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5723,2442.0,52.0,0.0,1.0,46.0,5.0,1.0,0.617,1507.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5724,1816.0,53.0,0.0,1.0,44.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5725,1438.3,40.0,0.0,3.0,27.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5726,14958.0,42.0,1.0,4.0,35.0,3.0,3.0,0.11,1644.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5728,1625.0,40.0,0.0,3.0,30.0,5.0,1.0,0.561,912.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5729,3007.0,49.0,0.0,0.0,36.0,6.0,3.0,0.837,2517.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5733,1848.0,60.0,1.0,1.0,54.0,6.0,3.0,0.762,1408.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5734,4142.0,44.0,0.0,1.0,38.0,3.0,2.0,0.608,2517.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5735,1438.3,46.0,1.0,4.0,36.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5736,2202.0,45.0,0.0,4.0,39.0,6.0,2.0,0.642,1414.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5737,3591.0,42.0,1.0,4.0,36.0,4.0,2.0,0.487,1749.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5738,4781.0,49.0,1.0,3.0,43.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5740,9025.0,53.0,1.0,3.0,44.0,4.0,2.0,0.111,1005.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
